City,Driverid (Geolocation),Event,State,Truckid (Geolocation),Event Ind,Idling Ind,Latitude,Longitude,Velocity
Modesto,A32,normal,California,A32,0,0,37.639097,-120.996878,39
Knightsen,A62,normal,California,A62,0,0,37.968812,-121.668008,71
San Quentin,A95,normal,California,A95,0,0,37.941325,-122.484704,64
Antelope,A55,normal,California,A55,0,0,38.716687,-121.364422,31
Antelope,A31,normal,California,A31,0,0,38.716687,-121.364422,56
Willits,A41,normal,California,A41,0,0,39.409608,-123.355566,20
Palo Alto,A29,normal,California,A29,0,0,37.441883,-122.143019,22
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,57
San Fernando,A84,normal,California,A84,0,0,36.471865,-6.196595,68
Kneeland,A10,normal,California,A10,0,0,40.761243,-123.994778,17
Oceanside,A75,normal,California,A75,0,0,33.19587,-117.379483,54
San Diego,A59,normal,California,A59,0,0,32.715329,-117.157255,20
La Palma,A49,normal,California,A49,0,1,33.846404,-118.046731,0
Willits,A97,normal,California,A97,0,0,39.409608,-123.355566,17
Modesto,A47,normal,California,A47,0,0,37.639097,-120.996878,34
Santa Rosa,A26,normal,California,A26,0,0,38.440467,-122.714431,39
Willits,A61,normal,California,A61,0,0,39.409608,-123.355566,35
Arbuckle,A12,normal,California,A12,0,0,39.017396,-122.057748,43
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,37
Glen Ellen,A33,normal,California,A33,0,0,38.36408,-122.524149,19
Santa Rosa,A90,normal,California,A90,0,0,38.440467,-122.714431,52
Bakersfield,A96,normal,California,A96,0,1,35.373292,-119.018712,0
Rough and Ready,A54,normal,California,A54,0,0,39.230151,-121.136075,45
Knightsen,A35,normal,California,A35,0,1,37.968812,-121.668008,0
Santa Paula,A37,normal,California,A37,0,0,34.354166,-119.059271,54
Willits,A91,normal,California,A91,0,1,39.409608,-123.355566,0
Stockton,A64,normal,California,A64,0,0,37.957702,-121.29078,75
Antelope,A32,normal,California,A32,0,0,38.716687,-121.364422,17
Oceanside,A2,normal,California,A2,0,0,33.19587,-117.379483,23
San Quentin,A64,normal,California,A64,0,0,37.941325,-122.484704,42
Isleton,A87,normal,California,A87,0,0,38.161861,-121.611621,50
San Dimas,A6,normal,California,A6,0,0,34.106676,-117.806726,15
Kneeland,A91,normal,California,A91,0,1,40.761243,-123.994778,0
Apple Valley,A14,normal,California,A14,0,1,34.500831,-117.185876,0
Antelope,A90,normal,California,A90,0,0,38.716687,-121.364422,75
Arbuckle,A40,normal,California,A40,0,0,39.017396,-122.057748,32
Santa Monica,A90,normal,California,A90,0,1,34.019454,-118.491191,0
Santa Rosa,A91,normal,California,A91,0,0,38.440467,-122.714431,27
Irvine,A94,normal,California,A94,0,0,33.683947,-117.794694,60
Apple Valley,A84,normal,California,A84,0,0,34.500831,-117.185876,64
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,46
San Quentin,A83,normal,California,A83,0,0,37.941325,-122.484704,58
La Quinta,A34,normal,California,A34,0,1,33.663357,-116.310009,0
Willits,A95,normal,California,A95,0,1,39.409608,-123.355566,0
Jacumba,A44,normal,California,A44,0,1,32.61768,-116.187424,0
Roseville,A44,normal,California,A44,0,0,38.752124,-121.288006,35
Isleton,A10,normal,California,A10,0,0,38.161861,-121.611621,70
San Quentin,A33,normal,California,A33,0,0,37.941325,-122.484704,36
Isleton,A14,normal,California,A14,0,0,38.161861,-121.611621,58
Aptos,A15,normal,California,A15,0,0,36.977173,-121.899402,66
Antelope,A93,normal,California,A93,0,0,38.716687,-121.364422,57
Antelope,A5,normal,California,A5,0,1,38.716687,-121.364422,0
Jacumba,A67,normal,California,A67,0,0,32.61768,-116.187424,21
Cloverdale,A79,normal,California,A79,0,0,38.805462,-123.017223,74
Santa Rosa,A43,unsafe following distance,California,A43,1,0,38.440467,-122.714431,54
Santa Rosa,A69,normal,California,A69,0,0,38.440467,-122.714431,70
Jacumba,A75,normal,California,A75,0,0,32.61768,-116.187424,45
Stockton,A99,normal,California,A99,0,0,37.957702,-121.29078,46
Santa Monica,A86,normal,California,A86,0,0,34.019454,-118.491191,45
Glen Ellen,A29,normal,California,A29,0,0,38.36408,-122.524149,54
Santa Monica,A67,normal,California,A67,0,0,34.019454,-118.491191,75
Mariposa,A96,normal,California,A96,0,0,37.484938,-119.966284,73
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,40
Stockton,A55,normal,California,A55,0,0,37.957702,-121.29078,50
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,16
Lodi,A74,normal,California,A74,0,0,38.130197,-121.272447,45
San Diego,A28,normal,California,A28,0,0,32.715329,-117.157255,37
Arbuckle,A44,unsafe following distance,California,A44,1,0,39.017396,-122.057748,54
Irvine,A67,normal,California,A67,0,0,33.683947,-117.794694,37
Isleton,A68,normal,California,A68,0,1,38.161861,-121.611621,0
Santa Maria,A39,normal,California,A39,0,0,34.953034,-120.435719,48
Arbuckle,A67,normal,California,A67,0,0,39.017396,-122.057748,75
Jacumba,A44,normal,California,A44,0,1,32.61768,-116.187424,0
Aptos,A20,normal,California,A20,0,0,36.977173,-121.899402,49
Rough and Ready,A15,normal,California,A15,0,0,39.230151,-121.136075,62
Oceanside,A25,normal,California,A25,0,0,33.19587,-117.379483,59
Irvine,A52,normal,California,A52,0,0,33.683947,-117.794694,39
San Diego,A5,normal,California,A5,0,0,32.715329,-117.157255,68
Santa Rosa,A41,normal,California,A41,0,1,38.440467,-122.714431,0
Ojai,A80,normal,California,A80,0,0,34.44805,-119.242889,60
Knights Landing,A61,normal,California,A61,0,0,38.799703,-121.720574,55
Markleeville,A28,normal,California,A28,0,0,38.693723,-119.779683,45
Glendora,A35,normal,California,A35,0,0,34.136119,-117.865339,23
Isleton,A91,normal,California,A91,0,0,38.161861,-121.611621,68
Palo Cedro,A84,normal,California,A84,0,0,40.563763,-122.238892,54
Napa,A28,normal,California,A28,0,1,38.297538,-122.286865,0
Hollister,A74,normal,California,A74,0,0,36.852455,-121.401602,53
Ojai,A26,normal,California,A26,0,1,34.44805,-119.242889,0
Arbuckle,A16,normal,California,A16,0,0,39.017396,-122.057748,20
Palmdale,A36,normal,California,A36,0,0,34.579434,-118.116461,44
Homeland,A26,normal,California,A26,0,0,33.743076,-117.109197,75
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,73
Stockton,A67,unsafe following distance,California,A67,1,0,37.957702,-121.29078,31
Aptos,A15,normal,California,A15,0,0,36.977173,-121.899402,61
Martinez,A57,normal,California,A57,0,0,38.019366,-122.134132,17
Glendora,A58,normal,California,A58,0,0,34.136119,-117.865339,69
Roseville,A13,normal,California,A13,0,0,38.752124,-121.288006,27
Willits,A61,normal,California,A61,0,1,39.409608,-123.355566,0
Santa Rosa,A64,normal,California,A64,0,0,38.440467,-122.714431,39
San Quentin,A83,normal,California,A83,0,0,37.941325,-122.484704,23
Modesto,A55,normal,California,A55,0,0,37.639097,-120.996878,63
Palo Cedro,A34,normal,California,A34,0,1,40.563763,-122.238892,0
Aptos,A43,normal,California,A43,0,0,36.977173,-121.899402,19
Isleton,A99,normal,California,A99,0,0,38.161861,-121.611621,45
Isleton,A45,normal,California,A45,0,0,38.161861,-121.611621,54
Palo Alto,A2,normal,California,A2,0,0,37.441883,-122.143019,52
Cloverdale,A83,normal,California,A83,0,0,38.805462,-123.017223,41
Lodi,A17,normal,California,A17,0,1,38.130197,-121.272447,0
San Quentin,A79,normal,California,A79,0,0,37.941325,-122.484704,60
Fresno,A77,normal,California,A77,0,0,36.746842,-119.772587,23
Antelope,A63,normal,California,A63,0,0,38.716687,-121.364422,53
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,31
Redding,A30,normal,California,A30,0,0,40.58654,-122.391675,69
Knightsen,A85,normal,California,A85,0,0,37.968812,-121.668008,62
Modesto,A82,normal,California,A82,0,0,37.639097,-120.996878,18
San Quentin,A83,normal,California,A83,0,0,37.941325,-122.484704,56
Cloverdale,A98,normal,California,A98,0,0,38.805462,-123.017223,54
Cloverdale,A98,normal,California,A98,0,0,38.805462,-123.017223,43
Bakersfield,A81,normal,California,A81,0,0,35.373292,-119.018712,38
Cloverdale,A25,lane departure,California,A25,1,0,38.805462,-123.017223,41
Stockton,A86,normal,California,A86,0,1,37.957702,-121.29078,0
Aptos,A19,normal,California,A19,0,0,36.977173,-121.899402,27
Glen Ellen,A25,normal,California,A25,0,1,38.36408,-122.524149,0
Knights Landing,A42,normal,California,A42,0,0,38.799703,-121.720574,67
Willits,A58,normal,California,A58,0,0,39.409608,-123.355566,39
Bakersfield,A19,normal,California,A19,0,1,35.373292,-119.018712,0
Palo Cedro,A38,normal,California,A38,0,1,40.563763,-122.238892,0
San Fernando,A48,normal,California,A48,0,1,36.471865,-6.196595,0
Martinez,A72,normal,California,A72,0,1,38.019366,-122.134132,0
Isleton,A57,normal,California,A57,0,0,38.161861,-121.611621,21
Palo Cedro,A65,normal,California,A65,0,0,40.563763,-122.238892,42
Stockton,A64,normal,California,A64,0,0,37.957702,-121.29078,58
Willits,A94,normal,California,A94,0,1,39.409608,-123.355566,0
Arbuckle,A62,overspeed,California,A62,1,0,39.017396,-122.057748,81
Oceano,A1,normal,California,A1,0,0,35.098865,-120.612393,34
San Pablo,A8,normal,California,A8,0,0,37.962146,-122.345526,22
San Fernando,A67,normal,California,A67,0,0,36.471865,-6.196595,57
Glendora,A50,normal,California,A50,0,0,34.136119,-117.865339,68
Markleeville,A24,normal,California,A24,0,0,38.693723,-119.779683,47
La Quinta,A57,normal,California,A57,0,0,33.663357,-116.310009,68
Irvine,A40,normal,California,A40,0,0,33.683947,-117.794694,53
La Puente,A64,normal,California,A64,0,0,34.020011,-117.949508,40
Santa Rosa,A20,normal,California,A20,0,0,38.440467,-122.714431,43
Martinez,A99,normal,California,A99,0,0,38.019366,-122.134132,55
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,70
Santa Rosa,A57,normal,California,A57,0,1,38.440467,-122.714431,0
San Quentin,A52,normal,California,A52,0,1,37.941325,-122.484704,0
Oceano,A51,normal,California,A51,0,0,35.098865,-120.612393,62
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,68
Glendora,A27,normal,California,A27,0,0,34.136119,-117.865339,52
La Palma,A13,normal,California,A13,0,0,33.846404,-118.046731,60
San Diego,A74,normal,California,A74,0,0,32.715329,-117.157255,31
Occidental,A73,normal,California,A73,0,0,38.40765,-122.947713,20
Roseville,A71,normal,California,A71,0,1,38.752124,-121.288006,0
Santa Rosa,A49,normal,California,A49,0,0,38.440467,-122.714431,28
Santa Rosa,A68,normal,California,A68,0,0,38.440467,-122.714431,55
Palo Alto,A91,normal,California,A91,0,0,37.441883,-122.143019,45
Santa Rosa,A17,normal,California,A17,0,0,38.440467,-122.714431,16
Jacumba,A63,unsafe following distance,California,A63,1,1,32.61768,-116.187424,0
Antelope,A94,normal,California,A94,0,0,38.716687,-121.364422,31
Lodi,A78,normal,California,A78,0,0,38.130197,-121.272447,64
Goleta,A79,normal,California,A79,0,0,34.435829,-119.827639,43
San Francisco,A81,normal,California,A81,0,0,37.77493,-122.419416,49
La Palma,A36,normal,California,A36,0,0,33.846404,-118.046731,51
Santa Rosa,A26,normal,California,A26,0,0,38.440467,-122.714431,54
Palo Alto,A83,normal,California,A83,0,0,37.441883,-122.143019,53
San Dimas,A20,normal,California,A20,0,1,34.106676,-117.806726,0
San Dimas,A70,normal,California,A70,0,0,34.106676,-117.806726,26
Isleton,A30,normal,California,A30,0,0,38.161861,-121.611621,58
Modesto,A89,normal,California,A89,0,0,37.639097,-120.996878,44
Kneeland,A64,normal,California,A64,0,0,40.761243,-123.994778,36
Goleta,A10,unsafe following distance,California,A10,1,0,34.435829,-119.827639,43
Santa Rosa,A44,normal,California,A44,0,0,38.440467,-122.714431,22
Marysville,A23,normal,California,A23,0,0,39.145725,-121.591355,61
San Dimas,A2,normal,California,A2,0,1,34.106676,-117.806726,0
La Palma,A13,normal,California,A13,0,0,33.846404,-118.046731,48
Santa Rosa,A95,normal,California,A95,0,0,38.440467,-122.714431,16
Holtville,A44,normal,California,A44,0,0,32.811161,-115.380264,54
Hollister,A43,normal,California,A43,0,0,36.852455,-121.401602,23
Willits,A22,normal,California,A22,0,0,39.409608,-123.355566,55
Santa Rosa,A39,normal,California,A39,0,0,38.440467,-122.714431,75
La Palma,A86,normal,California,A86,0,0,33.846404,-118.046731,54
Martinez,A3,normal,California,A3,0,0,38.019366,-122.134132,42
Apple Valley,A68,normal,California,A68,0,0,34.500831,-117.185876,53
Homeland,A22,normal,California,A22,0,0,33.743076,-117.109197,45
Santa Maria,A35,normal,California,A35,0,1,34.953034,-120.435719,0
Isleton,A72,normal,California,A72,0,0,38.161861,-121.611621,20
San Diego,A46,normal,California,A46,0,0,32.715329,-117.157255,31
Stockton,A68,normal,California,A68,0,1,37.957702,-121.29078,0
Kneeland,A41,normal,California,A41,0,0,40.761243,-123.994778,48
San Diego,A50,unsafe following distance,California,A50,1,0,32.715329,-117.157255,43
Markleeville,A5,normal,California,A5,0,1,38.693723,-119.779683,0
Palo Alto,A98,normal,California,A98,0,0,37.441883,-122.143019,27
Willits,A9,normal,California,A9,0,0,39.409608,-123.355566,36
San Dimas,A97,normal,California,A97,0,1,34.106676,-117.806726,0
Santa Paula,A87,normal,California,A87,0,1,34.354166,-119.059271,0
San Dimas,A60,normal,California,A60,0,1,34.106676,-117.806726,0
La Palma,A64,normal,California,A64,0,0,33.846404,-118.046731,25
Aptos,A30,normal,California,A30,0,1,36.977173,-121.899402,0
Willits,A42,normal,California,A42,0,0,39.409608,-123.355566,45
Napa,A55,normal,California,A55,0,0,38.297538,-122.286865,35
Isleton,A60,normal,California,A60,0,0,38.161861,-121.611621,25
Apple Valley,A11,normal,California,A11,0,1,34.500831,-117.185876,0
Isleton,A45,normal,California,A45,0,0,38.161861,-121.611621,71
Rough and Ready,A31,normal,California,A31,0,0,39.230151,-121.136075,33
San Fernando,A21,normal,California,A21,0,0,36.471865,-6.196595,54
Aptos,A42,normal,California,A42,0,1,36.977173,-121.899402,0
Modesto,A20,normal,California,A20,0,1,37.639097,-120.996878,0
Oceanside,A21,normal,California,A21,0,1,33.19587,-117.379483,0
Napa,A36,normal,California,A36,0,0,38.297538,-122.286865,74
Apple Valley,A72,normal,California,A72,0,1,34.500831,-117.185876,0
Antelope,A86,normal,California,A86,0,0,38.716687,-121.364422,41
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,37
San Diego,A96,normal,California,A96,0,0,32.715329,-117.157255,58
Jacumba,A48,normal,California,A48,0,0,32.61768,-116.187424,45
Santa Monica,A63,normal,California,A63,0,0,34.019454,-118.491191,21
Lodi,A9,normal,California,A9,0,0,38.130197,-121.272447,45
Santa Rosa,A30,normal,California,A30,0,1,38.440467,-122.714431,0
La Palma,A63,normal,California,A63,0,1,33.846404,-118.046731,0
Willits,A17,normal,California,A17,0,1,39.409608,-123.355566,0
Aptos,A89,normal,California,A89,0,0,36.977173,-121.899402,18
Modesto,A28,normal,California,A28,0,0,37.639097,-120.996878,18
La Puente,A64,normal,California,A64,0,0,34.020011,-117.949508,37
Palo Cedro,A88,normal,California,A88,0,0,40.563763,-122.238892,66
Jacumba,A33,normal,California,A33,0,0,32.61768,-116.187424,37
Arbuckle,A98,normal,California,A98,0,0,39.017396,-122.057748,43
Goleta,A33,normal,California,A33,0,0,34.435829,-119.827639,69
Willits,A80,normal,California,A80,0,0,39.409608,-123.355566,21
Markleeville,A47,normal,California,A47,0,0,38.693723,-119.779683,37
Oceanside,A44,normal,California,A44,0,0,33.19587,-117.379483,16
Santa Maria,A58,normal,California,A58,0,0,34.953034,-120.435719,54
Aptos,A100,normal,California,A100,0,0,36.977173,-121.899402,18
Homeland,A72,normal,California,A72,0,0,33.743076,-117.109197,18
Santa Rosa,A42,normal,California,A42,0,0,38.440467,-122.714431,19
Willits,A23,normal,California,A23,0,0,39.409608,-123.355566,19
San Fernando,A80,normal,California,A80,0,1,36.471865,-6.196595,0
Jacumba,A71,normal,California,A71,0,1,32.61768,-116.187424,0
Willits,A65,normal,California,A65,0,0,39.409608,-123.355566,58
San Francisco,A64,normal,California,A64,0,0,37.77493,-122.419416,56
Santa Rosa,A66,normal,California,A66,0,0,38.440467,-122.714431,60
Santa Rosa,A93,normal,California,A93,0,0,38.440467,-122.714431,71
La Quinta,A34,normal,California,A34,0,0,33.663357,-116.310009,20
Arbuckle,A47,normal,California,A47,0,0,39.017396,-122.057748,24
Knightsen,A39,normal,California,A39,0,0,37.968812,-121.668008,24
Roseville,A25,normal,California,A25,0,0,38.752124,-121.288006,73
Modesto,A89,normal,California,A89,0,0,37.639097,-120.996878,40
La Quinta,A61,normal,California,A61,0,0,33.663357,-116.310009,51
Antelope,A43,unsafe following distance,California,A43,1,1,38.716687,-121.364422,0
Antelope,A86,normal,California,A86,0,1,38.716687,-121.364422,0
San Pablo,A8,normal,California,A8,0,0,37.962146,-122.345526,43
La Palma,A9,normal,California,A9,0,0,33.846404,-118.046731,46
Knightsen,A16,normal,California,A16,0,0,37.968812,-121.668008,55
Oceanside,A25,normal,California,A25,0,0,33.19587,-117.379483,34
Santa Maria,A54,normal,California,A54,0,0,34.953034,-120.435719,21
San Pablo,A54,normal,California,A54,0,0,37.962146,-122.345526,53
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,68
Santa Monica,A5,normal,California,A5,0,1,34.019454,-118.491191,0
Palo Cedro,A53,normal,California,A53,0,1,40.563763,-122.238892,0
Palo Alto,A37,normal,California,A37,0,0,37.441883,-122.143019,57
Santa Rosa,A94,normal,California,A94,0,1,38.440467,-122.714431,0
Arbuckle,A48,normal,California,A48,0,0,39.017396,-122.057748,23
Goleta,A33,normal,California,A33,0,0,34.435829,-119.827639,21
Willits,A39,normal,California,A39,0,0,39.409608,-123.355566,31
Santa Rosa,A34,normal,California,A34,0,0,38.440467,-122.714431,46
Jacumba,A71,normal,California,A71,0,1,32.61768,-116.187424,0
Santa Rosa,A85,normal,California,A85,0,1,38.440467,-122.714431,0
Palo Cedro,A15,normal,California,A15,0,0,40.563763,-122.238892,46
Santa Rosa,A62,normal,California,A62,0,0,38.440467,-122.714431,23
San Francisco,A89,normal,California,A89,0,0,37.77493,-122.419416,43
Palo Cedro,A7,normal,California,A7,0,1,40.563763,-122.238892,0
Markleeville,A28,normal,California,A28,0,0,38.693723,-119.779683,57
Apple Valley,A53,normal,California,A53,0,0,34.500831,-117.185876,45
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,54
Jacumba,A21,normal,California,A21,0,0,32.61768,-116.187424,31
San Pablo,A62,normal,California,A62,0,0,37.962146,-122.345526,31
Santa Rosa,A53,normal,California,A53,0,0,38.440467,-122.714431,58
Santa Monica,A55,normal,California,A55,0,0,34.019454,-118.491191,16
